user_statuses_count,user_followers_count,full_text,user_url,user_location,user_description,user_profile_image_url_https,is_quote_status,quote_count,user_friends_count,full_text_norm,entities_user_mentions,entities_urls,in_reply_to_user_id_str,favorite_count,lang,user_created_at,user_listed_count,created_at,user_id_str,user_favourites_count,user_verified,source,in_reply_to_status_id_str,reply_count,in_reply_to_screen_name,id_str,entities_hashtags,text_sentiment,retweet_count,user_name,user_screen_name
None,None,#HUTjogja258 #HUTJogja258JOGJAORADIDOL #HUTJogja258th #JOGJAORADIDOL,None,None,None,None,None,None,None,#HUTjogja258 #HUTJogja258JOGJAORADIDOL #HUTJogja258th #JOGJAORADIDOL,NA,None,NA,0,None,None,None,2014-10-06T22:54:00Z,None,None,None,None,None,0,NA,519259489048858600,HUTjogja258 HUTJogja258JOGJAORADIDOL HUTJogja258th JOGJAORADIDOL,neutral,1,Fauzan,HEROkesiangan
None,None,Sugeng tanggap warso Ngayogyokarto 258 #JOGJAISTIMEWA #JogjaOradidol,None,None,None,None,None,None,None,Sugeng tanggap warso Ngayogyokarto 258 #JOGJAISTIMEWA #JogjaOradidol,NA,None,NA,0,None,None,None,2014-10-06T22:51:00Z,None,None,None,None,None,0,NA,519258684569182200,JOGJAISTIMEWA JogjaOradidol,neutral,1,masboww,bwpmngks
None,None,"Selamat ulang tahun Jogja tercinta.. Di usiamu yang bertambah, jangan sok metropolitan ya.. #JogjaOraDidol #HUT258JOGJA",None,None,None,None,None,None,None,"Selamat ulang tahun Jogja tercinta.. Di usiamu yang bertambah, jangan sok metropolitan ya.. #JogjaOraDidol #HUT258JOGJA",NA,None,NA,0,None,None,None,2014-10-06T22:46:00Z,None,None,None,None,None,0,NA,519257446133428200,JogjaOraDidol HUT258JOGJA,positive,2,ceceu,eenncciiss
None,None,#JogjaOraDidol @shintajakal: Hbd Jogja tercinta .. Katakan tidak untuk pembangunan Hotel dan Mall #JogjaOraDidol #HUT258JOGJA @JogjaMedia,None,None,None,None,None,None,None,#JogjaOraDidol @shintajakal: Hbd Jogja tercinta .. Katakan tidak untuk pembangunan Hotel dan Mall #JogjaOraDidol #HUT258JOGJA @JogjaMedia,shintajakal JogjaMedia,None,NA,0,None,None,None,2014-10-06T22:38:00Z,None,None,None,None,None,0,NA,519255407760392200,JogjaOraDidol JogjaOraDidol HUT258JOGJA,positive,1,sekar,sekaryolanda
None,None,Hbd Jogja tercinta .. Katakan tidak untuk pembangunan Hotel dan Mall #JogjaOraDidol #HUT258JOGJA @JogjaMedia,None,None,None,None,None,None,None,Hbd Jogja tercinta .. Katakan tidak untuk pembangunan Hotel dan Mall #JogjaOraDidol #HUT258JOGJA @JogjaMedia,JogjaMedia,None,NA,0,None,None,None,2014-10-06T22:29:00Z,None,None,None,None,None,0,NA,5.1925322047320883e+17,JogjaOraDidol HUT258JOGJA,positive,0,shintajakal #70KOWI  ☠,shintajakal
None,None,Dirgahayu Kota Yogyakarta yang ke 258. #Jogjaoradidol #HUTJogja258,None,None,None,None,None,None,None,Dirgahayu Kota Yogyakarta yang ke 258. #Jogjaoradidol #HUTJogja258,NA,None,NA,0,None,None,None,2014-10-06T22:25:00Z,None,None,None,None,None,0,NA,5.1925209202465997e+17,Jogjaoradidol HUTJogja258,neutral,1,Awanbasi,awanbasi
None,None,258th Kota Yogyakarta #JogjaOraDidol #JogjaOraAsat #JogjaIstimewa #YogyakartaBerhatiNyawan,None,None,None,None,None,None,None,258th Kota Yogyakarta #JogjaOraDidol #JogjaOraAsat #JogjaIstimewa #YogyakartaBerhatiNyawan,NA,None,NA,0,None,None,None,2014-10-06T22:21:00Z,None,None,None,None,None,0,NA,519251020946214900,JogjaOraDidol JogjaOraAsat JogjaIstimewa YogyakartaBerhatiNyawan,neutral,1,Sigit Eko Kurniawan,sigekok
None,None,"Dihari penuh makna semoga kita bahagia, sejahtera hidup ini selamanya..... @Jogja24Jam @JogjaMedia #jogjaoradidol #HutJogja258",None,None,None,None,None,None,None,"Dihari penuh makna semoga kita bahagia, sejahtera hidup ini selamanya..... @Jogja24Jam @JogjaMedia #jogjaoradidol #HutJogja258",Jogja24Jam JogjaMedia,None,NA,0,None,None,None,2014-10-06T22:18:00Z,None,None,None,None,None,0,NA,519250253094989800,jogjaoradidol HutJogja258,positive,0,panda,Rizki_JuniE
None,None,#jogjaoradidol #HUTJogja258,None,None,None,None,None,None,None,#jogjaoradidol #HUTJogja258,NA,None,NA,0,None,None,None,2014-10-06T22:10:00Z,None,None,None,None,None,0,NA,5.1924841315867443e+17,jogjaoradidol HUTJogja258,neutral,0,panda,Rizki_JuniE
None,None,"Selamat ulang tahun yogyakarta,kota istimewaku ({}) #HUTJogja258 #JogjaOraDidol",None,None,None,None,None,None,None,"Selamat ulang tahun yogyakarta,kota istimewaku ({}) #HUTJogja258 #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-10-06T21:51:00Z,None,None,None,None,None,0,NA,519243683837648900,HUTJogja258 JogjaOraDidol,neutral,3,Ampas Kopi,Rennityo
None,None,Selamat ulang tahun jogja #HUTJogja258 semoga wargamu tetap jadi warga yg ramah ! Dan semoga alam mu tetap lestari #jogjaoradidol,None,None,None,None,None,None,None,Selamat ulang tahun jogja #HUTJogja258 semoga wargamu tetap jadi warga yg ramah ! Dan semoga alam mu tetap lestari #jogjaoradidol,NA,None,NA,0,None,None,None,2014-10-06T21:39:00Z,None,None,None,None,None,0,NA,519240646528204800,HUTJogja258 jogjaoradidol,positive,0,Mohammad Novian,VianBejo2
None,None,#HUTJOGJA258 #JogjaOraDidol,None,None,None,None,None,None,None,#HUTJOGJA258 #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-06T21:29:00Z,None,None,None,None,None,0,NA,519237981341634560,HUTJOGJA258 JogjaOraDidol,neutral,1,rizalriskyadam,rizalriskyadam
None,None,#HUTJOGJA258 tentram aman #JogjaOraDidol,None,None,None,None,None,None,None,#HUTJOGJA258 tentram aman #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-06T21:27:00Z,None,None,None,None,None,0,NA,519237483393855500,HUTJOGJA258 JogjaOraDidol,positive,0,rizalriskyadam,rizalriskyadam
None,None,Zogza is ours #HUTJogja258 #JogjaOraDidol @Jogja_Uncover,None,None,None,None,None,None,None,Zogza is ours #HUTJogja258 #JogjaOraDidol @Jogja_Uncover,Jogja_Uncover,None,NA,0,None,None,None,2014-10-06T20:27:00Z,None,None,None,None,None,0,NA,519222523360059400,HUTJogja258 JogjaOraDidol,neutral,0,Elsa Sak,elsakar_
None,None,Glory Zogzakardah #HUTJogja258 #JogjaOraDidol,None,None,None,None,None,None,None,Glory Zogzakardah #HUTJogja258 #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-06T20:21:00Z,None,None,None,None,None,0,NA,5.1922102195442483e+17,HUTJogja258 JogjaOraDidol,neutral,0,Elsa Sak,elsakar_
None,None,Dirgahayu kota JOGJAKARTA tetaplah istimewAh !! #JOGJAORADIDOL,None,None,None,None,None,None,None,Dirgahayu kota JOGJAKARTA tetaplah istimewAh !! #JOGJAORADIDOL,NA,None,NA,0,None,None,None,2014-10-06T19:56:00Z,None,None,None,None,None,0,NA,519214531474489340,JOGJAORADIDOL,positive,0,Bryan Vernando,ndoo_nando
None,None,"Selamat ulang tahun Yogyakarta, semoga kau tetap berhati nyaman di tengah ketidaknyamanan yg mulai bermunculan #JogjaOraDidol #HUTJogja258",None,None,None,None,None,None,None,"Selamat ulang tahun Yogyakarta, semoga kau tetap berhati nyaman di tengah ketidaknyamanan yg mulai bermunculan #JogjaOraDidol #HUTJogja258",NA,None,NA,0,None,None,None,2014-10-06T19:36:00Z,None,None,None,None,None,0,NA,519209689507045400,JogjaOraDidol HUTJogja258,positive,4,Prima Dini Indria,prima_indria
None,None,"Sugeng Tanggap warso kaping 258 Ngayogyokarto Hadiningrat,stop pembangunan Mall,Hotel,& Gedung,hijaukan kembali Jogja !! #JogjaOraDidol",None,None,None,None,None,None,None,"Sugeng Tanggap warso kaping 258 Ngayogyokarto Hadiningrat,stop pembangunan Mall,Hotel,& Gedung,hijaukan kembali Jogja !! #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-10-06T19:27:00Z,None,None,None,None,None,0,NA,519207385835921400,JogjaOraDidol,positive,5,IG : SickBrain_YK,SickBrain_YK
None,None,"Met Ultah Jogja Istimewa ke-258,stop pembangunan mall,hotel,& gedung2,hijaukan kembali Jogja !! #JogjaOraDidol",None,None,None,None,None,None,None,"Met Ultah Jogja Istimewa ke-258,stop pembangunan mall,hotel,& gedung2,hijaukan kembali Jogja !! #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-10-06T19:17:00Z,None,None,None,None,None,0,NA,519204709219844100,JogjaOraDidol,positive,3,Ho2 & Bastard Kids,Ho2Daniago
None,None,gws Yogyakarta :)) #HUTJogja258 #JogjaOraDidol,None,None,None,None,None,None,None,gws Yogyakarta :)) #HUTJogja258 #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-06T19:07:00Z,None,None,None,None,None,0,NA,519202402486865900,HUTJogja258 JogjaOraDidol,positive,0,Dennis,dennissaputro
None,None,#HUTJogja258 #JogjaOraDidol #JOGJAISTIMEWA,None,None,None,None,None,None,None,#HUTJogja258 #JogjaOraDidol #JOGJAISTIMEWA,NA,None,NA,0,None,None,None,2014-10-06T19:07:00Z,None,None,None,None,None,0,NA,5.1920239348169523e+17,HUTJogja258 JogjaOraDidol JOGJAISTIMEWA,neutral,0,Raden Rahmat Wijaya,RRW_Rockabilly
None,None,#HUTjogja258 #JogjaOraDidol [pic] —,None,None,None,None,None,None,None,#HUTjogja258 #JogjaOraDidol [pic] —,NA,None,NA,0,None,None,None,2014-10-06T18:54:00Z,None,None,None,None,None,0,NA,519198970862506e3,HUTjogja258 JogjaOraDidol,neutral,0,Gilang Hendrix,glnxhendrix
None,None,"#JogjaOraDidol @JennyRoarina: @aliwibingung Hai tolong follow @Viceennt22 ya, tweetnya keren-keren, Makasih :)",None,None,None,None,None,None,None,"#JogjaOraDidol @JennyRoarina: @aliwibingung Hai tolong follow @Viceennt22 ya, tweetnya keren-keren, Makasih :)",JennyRoarina aliwibingung Viceennt22,None,NA,0,None,None,None,2014-10-06T18:52:00Z,None,None,None,None,None,0,NA,519198596663504900,JogjaOraDidol,positive,0,GӨПDΣƧ ΛMΛƬIЯ,aliwibingung
None,None,Selamat HUT KOTA YOGYAKARTA 258th semoga makin istimewa #jogjaoradidol ;),None,None,None,None,None,None,None,Selamat HUT KOTA YOGYAKARTA 258th semoga makin istimewa #jogjaoradidol ;),NA,None,NA,0,None,None,None,2014-10-06T18:48:00Z,None,None,None,None,None,0,NA,519197562243280900,jogjaoradidol,positive,0,m.riza fahlevy,AbangLevy
None,None,"Semoga tambah sukses , tambah terdepan , tambah istimewa YOGYAKARTA :))) yang pasti #JogjaOraDidol #HUTJogja :D",None,None,None,None,None,None,None,"Semoga tambah sukses , tambah terdepan , tambah istimewa YOGYAKARTA :))) yang pasti #JogjaOraDidol #HUTJogja :D",NA,None,NA,0,None,None,None,2014-10-06T18:47:00Z,None,None,None,None,None,0,NA,519197222705963e3,JogjaOraDidol HUTJogja,positive,0,MS Salvany,masyah_salvany
None,None,"#JogjaOraDidol @JogjaUpdate: Selamat ulang tahun kotaku tercinta #HUTJogja258 , semoga _______",None,None,None,None,None,None,None,"#JogjaOraDidol @JogjaUpdate: Selamat ulang tahun kotaku tercinta #HUTJogja258 , semoga _______",JogjaUpdate,None,NA,0,None,None,None,2014-10-06T18:44:00Z,None,None,None,None,None,0,NA,519196573108953100,JogjaOraDidol HUTJogja258,positive,0,Durjana Senja,xBENJUTx
None,None,RT @DenggungSkate: #JOGJAORADIDOL #HUTJogja258 #258kotaJogja #istimewa258 #jogja,None,None,None,None,None,None,None,RT @DenggungSkate: #JOGJAORADIDOL #HUTJogja258 #258kotaJogja #istimewa258 #jogja,DenggungSkate,None,NA,0,None,None,None,2014-10-06T18:36:00Z,None,None,None,None,None,0,NA,519194517254058e3,JOGJAORADIDOL HUTJogja258 258kotaJogja istimewa258 jogja,neutral,0,dju,djuanputranto_
None,None,RT @JKT48JOGJAFC: ...nggak macet lagi & istilah “SEGO SEGAWE” bisa ramai lagi seperti dulu #JogjaOraDiDol #HUTJogja258,None,None,None,None,None,None,None,RT @JKT48JOGJAFC: ...nggak macet lagi & istilah “SEGO SEGAWE” bisa ramai lagi seperti dulu #JogjaOraDiDol #HUTJogja258,JKT48JOGJAFC,None,NA,0,None,None,None,2014-10-06T18:35:00Z,None,None,None,None,None,0,NA,519194321036124160,JogjaOraDiDol HUTJogja258,neutral,0,melodiest jogja,melodiest_JGJ
None,None,RT @JKT48JOGJAFC: ...nggak macet lagi & istilah “SEGO SEGAWE” bisa ramai lagi seperti dulu #JogjaOraDiDol #HUTJogja258,None,None,None,None,None,None,None,RT @JKT48JOGJAFC: ...nggak macet lagi & istilah “SEGO SEGAWE” bisa ramai lagi seperti dulu #JogjaOraDiDol #HUTJogja258,JKT48JOGJAFC,None,NA,0,None,None,None,2014-10-06T18:35:00Z,None,None,None,None,None,0,NA,519194312026755100,JogjaOraDiDol HUTJogja258,neutral,0,Agus Santoso,Agus_Santoso__
None,None,sugeng mangayubagyo 258 tahun JOGJA. Semoga tetap isitmewa dan slalu njawani. Ojo kakean hotel+mall tapi. #JogjaOraDidol #HUTJogja258,None,None,None,None,None,None,None,sugeng mangayubagyo 258 tahun JOGJA. Semoga tetap isitmewa dan slalu njawani. Ojo kakean hotel+mall tapi. #JogjaOraDidol #HUTJogja258,NA,None,NA,0,None,None,None,2014-10-06T18:31:00Z,None,None,None,None,None,0,NA,519193360209166340,JogjaOraDidol HUTJogja258,neutral,1,Wahyu Widyatmoko,wmkWahyu
None,None,"pembangunan gedung di kota jogja tdk ngawur #JogjaOraDidol RT @JogjaUpdate : Selamat ulang tahun kotaku tercinta #HUTJogja258 , semoga ___",None,None,None,None,None,None,None,"pembangunan gedung di kota jogja tdk ngawur #JogjaOraDidol RT @JogjaUpdate : Selamat ulang tahun kotaku tercinta #HUTJogja258 , semoga ___",JogjaUpdate,None,NA,1,None,None,None,2014-10-06T18:22:00Z,None,None,None,None,None,0,NA,519190893224792060,JogjaOraDidol HUTJogja258,positive,8,Hadiransyah H.,ansyahvalee
None,None,Dirgahayu Yogyakarta . Tetep Istimewa. Tetep jogo kabudayan. Tetep Yogyakarta dengan #JogjaOraDidol bukan menjadi jogJAKARTA. #HUTJogja258,None,None,None,None,None,None,None,Dirgahayu Yogyakarta . Tetep Istimewa. Tetep jogo kabudayan. Tetep Yogyakarta dengan #JogjaOraDidol bukan menjadi jogJAKARTA. #HUTJogja258,NA,None,NA,0,None,None,None,2014-10-06T18:16:00Z,None,None,None,None,None,0,NA,519189394494717950,JogjaOraDidol HUTJogja258,neutral,3,Tatit Dharma W,tatitdharma
None,None,"@JogjaUpdate Semoga jogja tetap aman, nyaman, kurangi kekerasan dan murah senyum :) #Hut258Jogja #HUTJOGJA258 #jogjaOraDidol",None,None,None,None,None,None,None,"@JogjaUpdate Semoga jogja tetap aman, nyaman, kurangi kekerasan dan murah senyum :) #Hut258Jogja #HUTJOGJA258 #jogjaOraDidol",JogjaUpdate,None,NA,0,None,None,None,2014-10-06T18:13:00Z,None,None,None,None,None,0,NA,519188776732467200,Hut258Jogja HUTJOGJA258 jogjaOraDidol,positive,2,Senar Gelasan,dhonichyaditya
None,None,Selamat Ulang Tahun Kotaku tercinta Yogyakarta #HUTJogja258 #JogjaOraDidol,None,None,None,None,None,None,None,Selamat Ulang Tahun Kotaku tercinta Yogyakarta #HUTJogja258 #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-06T18:12:00Z,None,None,None,None,None,0,NA,519188413535100900,HUTJogja258 JogjaOraDidol,positive,0,Eko A Santoso,ekodox23
None,None,"socmed sbg tempat share info utk mendidik abg labil bahwa kotanya dlm bahaya, sisanya lakukan dijalan #JOGJAORADIDOL #HUTJogja258",None,None,None,None,None,None,None,"socmed sbg tempat share info utk mendidik abg labil bahwa kotanya dlm bahaya, sisanya lakukan dijalan #JOGJAORADIDOL #HUTJogja258",NA,None,NA,0,None,None,None,2014-10-06T18:10:00Z,None,None,None,None,None,1,NA,519187890949996540,JOGJAORADIDOL HUTJogja258,negative,1,ROSERUIT CLOTH,ROSERUITCLOTH
None,None,"@briliandaimam kak, jogja udah umur 258 dan avatarmu masih sendirian aja kak ^^v #HUTJogja258 #JogjaOraDidol",None,None,None,None,None,None,None,"@briliandaimam kak, jogja udah umur 258 dan avatarmu masih sendirian aja kak ^^v #HUTJogja258 #JogjaOraDidol",briliandaimam,None,52381294,0,None,None,None,2014-10-06T18:09:00Z,None,None,None,None,None,1,chewbarkah,519187600121159700,HUTJogja258 JogjaOraDidol,positive,0,afadilaa,dilosastro
None,None,#HUTJogja258 #JogjaOraDidol,None,None,None,None,None,None,None,#HUTJogja258 #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-06T18:03:00Z,None,None,None,None,None,0,NA,519186296355311600,HUTJogja258 JogjaOraDidol,neutral,0,afadilaa,dilosastro
None,None,@killthedj: apa yang kamu banggakan tentang jogja hari ini? nol ! #HUTJOGJA258 #JogjaOraDidol,None,None,None,None,None,None,None,@killthedj: apa yang kamu banggakan tentang jogja hari ini? nol ! #HUTJOGJA258 #JogjaOraDidol,killthedj,None,NA,0,None,None,None,2014-10-06T18:02:00Z,None,None,None,None,None,0,NA,519185970579533800,HUTJOGJA258 JogjaOraDidol,positive,0,Arick Rebellion,arick_brell666
None,None,"RT @killthedj: sudahlah, jogja istimewa tinggal lagunya. akui saja kalian cemen dan kurang keras berjuang ! #HUTJOGJA258 #JogjaOraDidol",None,None,None,None,None,None,None,"RT @killthedj: sudahlah, jogja istimewa tinggal lagunya. akui saja kalian cemen dan kurang keras berjuang ! #HUTJOGJA258 #JogjaOraDidol",killthedj,None,NA,0,None,None,None,2014-10-06T17:57:00Z,None,None,None,None,None,0,NA,519184795595571200,HUTJOGJA258 JogjaOraDidol,positive,0,BelajarMembaca,Akkbar_K
None,None,RT @killthedj: apa yang kamu banggakan tentang jogja hari ini? nol ! #HUTJOGJA258 #JogjaOraDidol,None,None,None,None,None,None,None,RT @killthedj: apa yang kamu banggakan tentang jogja hari ini? nol ! #HUTJOGJA258 #JogjaOraDidol,killthedj,None,NA,0,None,None,None,2014-10-06T17:56:00Z,None,None,None,None,None,0,NA,519184504116625400,HUTJOGJA258 JogjaOraDidol,positive,0,BelajarMembaca,Akkbar_K
None,None,#jogjaoradidol #jogjaoradidol #jogjaoradidol #jogjaoradidol #HUTJogja258 #HUTJogja258 #HUTJogja258 #HUTJogja258,None,None,None,None,None,None,None,#jogjaoradidol #jogjaoradidol #jogjaoradidol #jogjaoradidol #HUTJogja258 #HUTJogja258 #HUTJogja258 #HUTJogja258,NA,None,NA,0,None,None,None,2014-10-06T17:55:00Z,None,None,None,None,None,0,NA,519184269651247100,jogjaoradidol jogjaoradidol jogjaoradidol jogjaoradidol HUTJogja258 HUTJogja258 HUTJogja258 HUTJogja258,neutral,0,HAP!!!,anggara_alek
None,None,Sugeng tanggap warsa NGAYOGYAKARTO. Tetep Istimewa ! #JogjaOraDiDol [pic] —,None,None,None,None,None,None,None,Sugeng tanggap warsa NGAYOGYAKARTO. Tetep Istimewa ! #JogjaOraDiDol [pic] —,NA,None,NA,0,None,None,None,2014-10-06T17:54:00Z,None,None,None,None,None,0,NA,519183994336722940,JogjaOraDiDol,positive,0,Farindras Jati,farindraz
None,None,#JOGJAORADIDOL #HUTJogja258 #258kotaJogja #istimewa258 #jogja,None,None,None,None,None,None,None,#JOGJAORADIDOL #HUTJogja258 #258kotaJogja #istimewa258 #jogja,NA,None,NA,0,None,None,None,2014-10-06T17:52:00Z,None,None,None,None,None,0,NA,519183493188706300,JOGJAORADIDOL HUTJogja258 258kotaJogja istimewa258 jogja,neutral,3,DGSk8,DenggungSkate
None,None,Harapanku pada #HUTJogja258 hentikan pendirian hotel & mall diJogja!! Biarkan kami tetap merasakan Jogja yg sebenarnya!! #JogjaOraDidol,None,None,None,None,None,None,None,Harapanku pada #HUTJogja258 hentikan pendirian hotel & mall diJogja!! Biarkan kami tetap merasakan Jogja yg sebenarnya!! #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-06T17:50:00Z,None,None,None,None,None,0,NA,519183043840323600,HUTJogja258 JogjaOraDidol,positive,1,Jacka Loemajoeng,JackLoemajoeng
None,None,"#JOGJAORADIDOL @bimbimasu: Stop tanam beton,wes kui wae panjalukku kanggo jogja #istimewa258",None,None,None,None,None,None,None,"#JOGJAORADIDOL @bimbimasu: Stop tanam beton,wes kui wae panjalukku kanggo jogja #istimewa258",bimbimasu,None,NA,0,None,None,None,2014-10-06T17:50:00Z,None,None,None,None,None,0,NA,519182809605234700,JOGJAORADIDOL istimewa258,neutral,1,KUPER,PamungkasAditt
None,None,@killthedj diskusi #JogjaOraDidol \m/ @infojogja: 7okt | semacam @rembugjogja,None,None,None,None,None,None,None,@killthedj diskusi #JogjaOraDidol \m/ @infojogja: 7okt | semacam @rembugjogja,killthedj infojogja rembugjogja,None,NA,0,None,None,None,2014-10-06T17:49:00Z,None,None,None,None,None,0,NA,519182692345061400,JogjaOraDidol,neutral,0,Yhanu Suryo Asmoro,YhanuSuryo
None,None,"Yaa tunggu waktu semoga ada operasi tangkap tangan dari KPK, buat Pak Har. #eh #HUTJogja258 #jogjaoradidol #jogjaasat",None,None,None,None,None,None,None,"Yaa tunggu waktu semoga ada operasi tangkap tangan dari KPK, buat Pak Har. #eh #HUTJogja258 #jogjaoradidol #jogjaasat",NA,None,NA,0,None,None,None,2014-10-06T17:49:00Z,None,None,None,None,None,0,NA,5.1918255924722483e+17,eh HUTJogja258 jogjaoradidol jogjaasat,neutral,1,Im a lilac,CamilliaSTyas
None,None,#jogjaoradidol karena mafia-mafia tanah menjual lahan untuk dijadikannya hotel-hotel.,None,None,None,None,None,None,None,#jogjaoradidol karena mafia-mafia tanah menjual lahan untuk dijadikannya hotel-hotel.,NA,None,NA,0,None,None,None,2014-10-06T17:45:00Z,None,None,None,None,None,1,NA,519181604934021100,jogjaoradidol,neutral,2,Im a lilac,CamilliaSTyas
None,None,#HUTJogja258 #HUTJogja258 #HUTJogja258 #HUTJogja258 #jogjaoradidol #jogjaoradidol #jogjaoradidol #jogjaoradidol,None,None,None,None,None,None,None,#HUTJogja258 #HUTJogja258 #HUTJogja258 #HUTJogja258 #jogjaoradidol #jogjaoradidol #jogjaoradidol #jogjaoradidol,NA,None,NA,0,None,None,None,2014-10-06T17:43:00Z,None,None,None,None,None,0,NA,519181189152636900,HUTJogja258 HUTJogja258 HUTJogja258 HUTJogja258 jogjaoradidol jogjaoradidol jogjaoradidol jogjaoradidol,neutral,0,pang,MIrfanMaulana_
None,None,apa yg (tdk) kita banggakan -> walikotanya “ @killthedj: apa yang kamu banggakan tentang jogja hari ini? nol ! #HUTJOGJA258 #JogjaOraDidol”,None,None,None,None,None,None,None,apa yg (tdk) kita banggakan -> walikotanya “ @killthedj: apa yang kamu banggakan tentang jogja hari ini? nol ! #HUTJOGJA258 #JogjaOraDidol”,killthedj,None,88390023,0,None,None,None,2014-10-06T17:43:00Z,None,None,None,None,None,0,killthedj,519181048228642800,HUTJOGJA258 JogjaOraDidol,positive,0,Andhika Yopi,andhika_yopi
None,None,#jogjaasat #jogjaoradidol itu adalah sebuah aksi agar Jogja tetap istimewa. Bukan istimewa karena banyaknya hotel2 yg dibagun.,None,None,None,None,None,None,None,#jogjaasat #jogjaoradidol itu adalah sebuah aksi agar Jogja tetap istimewa. Bukan istimewa karena banyaknya hotel2 yg dibagun.,NA,None,NA,1,None,None,None,2014-10-06T17:42:00Z,None,None,None,None,None,0,NA,519180920318726140,jogjaasat jogjaoradidol,neutral,5,Im a lilac,CamilliaSTyas
